sr_no,sector,ministry,agency,project_code,project_name,original_cost,revised_cost,expenditure,physical_progress,original_completion,revised_completion,sanction_date,date_inconsistency_flag,missing_revised_cost_flag,missing_revised_completion_flag,missing_sanction_date_flag,project_duration_days,project_duration_months,expenditure_ratio,progress_per_month,completion_date_difference_days,delay_days,delay_flag,cost_overrun,cost_overrun_percent,cost_overrun_flag
300,Oil & Gas,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited,709760,HP TDAE Unit in Mumbai Refinery,240,240.0,34.4,37,2026-04-19,2026-04-19,,0,0,0,1,,,0.14333333333333334,,0.0,0.0,0.0,0.0,0.0,0.0
301,Oil & Gas,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited,709761,HP Trijet Unit in Visakh Refinery,193,193.0,0.43,23,2027-07-28,2027-07-28,,0,0,0,1,,,0.002227979274611399,,0.0,0.0,0.0,0.0,0.0,0.0
302,Oil & Gas,Ministry of Petroleum & Natural Gas,Hindustan Petroleum Corporation Limited,709752,HP-COAT [Crude to Olefins and Aromatics Technology] demo unit at Visakh Refinery,160,220.0,77.06,64,2024-06-30,2026-03-31,,0,0,0,1,,,0.481625,,639.0,639.0,1.0,60.0,37.5,1.0
303,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,604853,"Indian Oil Technology Development and Deployment Centre at R&D Campus-II, Faridabad",2282,3200.0,1800.61,63,2022-12-31,2026-03-02,,0,0,0,1,,,0.7890490797546011,,1157.0,1157.0,1.0,918.0,40.22787028921998,1.0
304,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709777,Installation of Bitumen Manufacturing Unit along with allied facilities at Barauni Refinery,389,340.0,46.94,37,2025-04-30,2026-10-31,,0,0,0,1,,,0.12066838046272493,,549.0,549.0,1.0,-49.0,-12.596401028277635,0.0
305,Oil & Gas,Ministry of Petroleum & Natural Gas,Bharat Petroleum Corporation Limited [BPCL],709789,Installation of Independent De- Aromatized Solvents [DAS] production facilities at MR,405,343.0,201.28,84,2025-07-31,2025-12-31,,0,0,0,1,,,0.4969876543209877,,153.0,153.0,1.0,-62.0,-15.308641975308642,0.0
306,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709783,"Installation of Multiple Effect Evaporator [MEE] for ETP-1, 2 & 4 of Panipat Refinery and Petrochemical Complex.",165,247.69,129.27,70,2023-06-30,2026-06-30,,0,0,0,1,,,0.7834545454545455,,1096.0,1096.0,1.0,82.69,50.11515151515151,1.0
307,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709778,Installation of new Biturox Unit along with allied facilities at Gujarat Refinery,328,287.0,144.16,55,2025-08-08,2026-09-30,,0,0,0,1,,,0.4395121951219512,,418.0,418.0,1.0,-41.0,-12.5,0.0
308,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,709851,Integrated Development of 4 Contract Areas under DSF-II,6184,6183.79,360.0,17,2027-04-30,2027-04-30,,0,0,0,1,,,0.05821474773609314,,0.0,0.0,0.0,-0.21000000000003638,-0.0033958602846060216,0.0
309,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,604859,Integrated Para Xylene [PX] and Purified Terephthalic Acid [PTA] Project at Paradip Refinery,13805,11783.0,8250.46,90,2024-01-31,2026-08-31,,0,0,0,1,,,0.5976428830134008,,943.0,943.0,1.0,-2022.0,-14.646867077145961,0.0
310,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],709842,"Kalol Redevelopment Project, Ahmedabad Asset",1487,1487.41,776.61,61,2027-03-31,2027-03-31,,0,0,0,1,,,0.52226630800269,,0.0,0.0,0.0,0.41000000000008185,0.027572293207806447,1.0
311,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],400120,KG-DWN-98/2 Cluster - II Development Project - NELP Block,34012,34012.0,35498.3,96,2020-06-30,2026-06-30,,0,0,0,1,,,1.043699282606139,,2191.0,2191.0,1.0,0.0,0.0,0.0
312,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701228,Kochi - Koottanad - Bangalore - Mangalore Pipeline Phase-II,2915,5909.0,4431.9,94,2012-12-31,2025-12-31,,0,0,0,1,,,1.520377358490566,,4748.0,4748.0,1.0,2994.0,102.71012006861065,1.0
313,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709785,Laying of Natural Gas Pipeline from Hazaribagh to Ranchi [HRPL],202,202.07,55.46,45,2026-02-08,2026-02-08,,0,0,0,1,,,0.2745544554455446,,0.0,0.0,0.0,0.06999999999999318,0.03465346534653128,1.0
314,Oil & Gas,Ministry of Petroleum & Natural Gas,Chennai Petroleum Corporation Limited [CPCL],709750,Laying of new 28 inch Desal Water Pipeline and 10 inch Reject Water Pipeline between CPCL Manali Refinery and CPCL Desalination plant at Ennore,205,205.0,19.86,39,2025-09-21,2025-12-31,,0,0,0,1,,,0.09687804878048781,,101.0,101.0,1.0,0.0,0.0,0.0
315,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],400119,Life Extension of 48 well platforms of Mumbai High & Heera Fields,3191,3375.9,3074.01,89,2018-04-30,2025-12-31,,0,0,0,1,,,0.963337511751802,,2802.0,2802.0,1.0,184.9000000000001,5.794421811344409,1.0
316,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,616933,Lube Modernization & Bottom Upgradation Project at Mumbai Refinery,4679,4679.0,188.88,4,2028-03-16,2028-03-16,,0,0,0,1,,,0.040367599914511644,,0.0,0.0,0.0,0.0,0.0,0.0
317,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701330,Mehsana-Bhatinda & Bhatinda-Jammu Natural Gas Pipeline,7392,7392.0,6304.0,90,2024-06-30,2025-12-31,,0,0,0,1,,,0.8528138528138528,,549.0,549.0,1.0,0.0,0.0,0.0
318,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,709848,MHN TCPP PGC BGC Project [MTPBP],2329,2354.23,820.24,48,2026-05-19,2026-05-19,,0,0,0,1,,,0.3521854873336196,,0.0,0.0,0.0,25.230000000000018,1.0832975525976822,1.0
319,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701341,Multi-product Pipeline from Krishnapatnam Coastal Installation to the proposed Installation at Hyderabad [Malkapur],1932,2208.0,1552.37,98,2025-03-31,2025-08-31,,0,0,0,1,,,0.8035041407867495,,153.0,153.0,1.0,276.0,14.285714285714285,1.0
320,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701354,Mumbai Nagpur Jharsuguda Pipeline Project,7844,8255.0,6495.6,95,2023-05-14,2025-09-30,,0,0,0,1,,,0.8280979092299847,,870.0,870.0,1.0,411.0,5.239673635900051,1.0
321,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701346,North East Gas Grid,9265,9265.0,6375.02,85,2024-03-31,2026-03-31,,0,0,0,1,,,0.6880755531570427,,730.0,730.0,1.0,0.0,0.0,0.0
322,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,604791,Numaligarh Refinery Expansion Project,12366,22494.0,16502.4,75,2024-07-27,2025-12-31,,0,0,0,1,,,1.3344978165938866,,522.0,522.0,1.0,10128.0,81.90198932557011,1.0
323,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],709841,Old Pipe Line Replacement [OPRP] Group-A,173,169.84,148.0,87,2025-07-18,2026-03-17,,0,0,0,1,,,0.8554913294797688,,242.0,242.0,1.0,-3.1599999999999966,-1.8265895953757205,0.0
324,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],709846,Part Replacement Pipeline Project [PRPP],1219,1145.1,745.24,90,2024-05-15,2025-11-30,,0,0,0,1,,,0.6113535684987695,,564.0,564.0,1.0,-73.90000000000009,-6.062346185397875,0.0
325,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701329,Petrochemical and Lube Integration Project at Gujarat Refinery,18936,17825.0,12190.1,83,2024-08-31,2025-12-31,,0,0,0,1,,,0.6437526404731728,,487.0,487.0,1.0,-1111.0,-5.867131389945078,0.0
326,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,709847,Pipeline Network Project Rudrasagar,345,344.99,210.89,46,2026-04-27,2026-04-27,,0,0,0,1,,,0.6112753623188405,,0.0,0.0,0.0,-0.009999999999990905,-0.002898550724635045,0.0
327,Oil & Gas,Ministry of Petroleum & Natural Gas,Bharat Petroleum Corporation Limited [BPCL],709797,POL & LOBS Installations with Receipt Pipelines at Rasayani,2585,2585.0,564.58,58,2026-05-31,2026-05-31,,0,0,0,1,,,0.21840618955512575,,0.0,0.0,0.0,0.0,0.0,0.0
328,Oil & Gas,Ministry of Petroleum & Natural Gas,Indian Oil Corporation Limited [IOCL],611917,Poly Butadiene Rubber plant at Panipat,1459,2531.44,1043.9,70,2025-03-31,2026-06-30,,0,0,0,1,,,0.7154900616860864,,456.0,456.0,1.0,1072.44,73.50514050719671,1.0
329,Oil & Gas,Ministry of Petroleum & Natural Gas,NRL,709865,Power Recovery Turbine [PRT] in PFCCU unit as an Energy Conservation Scheme,294,293.5,97.22,93,2024-12-31,2025-10-31,,0,0,0,1,,,0.33068027210884354,,304.0,304.0,1.0,-0.5,-0.17006802721088435,0.0
330,Oil & Gas,Ministry of Petroleum & Natural Gas,Mangalore Refinary and Petrochemicals Limited,612790,Power System Upgradation Project,385,385.0,132.73,63,2025-11-17,2025-11-17,,0,0,0,1,,,0.3447532467532467,,0.0,0.0,0.0,0.0,0.0,0.0
331,Oil & Gas,Ministry of Petroleum & Natural Gas,Gas Authority of India Limited [GAIL],400161,"PP Project, Pata",911,1299.02,1004.0,97,2024-01-31,2025-08-31,,0,0,0,1,,,1.102085620197585,,578.0,578.0,1.0,388.02,42.59275521405049,1.0
332,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,616950,PRP-VIII [Group-A],1486,1486.4,184.56,17,2026-02-28,2026-02-28,2024-09-05,0,0,0,0,541.0,17.772667542706962,0.12419919246298788,0.9565249537892793,0.0,0.0,0.0,0.40000000000009095,0.026917900403774623,1.0
333,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,709849,PRP-VIII Group B [NH & BS Asset],2380,3165.53,1652.62,61,2026-02-28,2026-02-28,,0,0,0,1,,,0.6943781512605042,,0.0,0.0,0.0,785.5300000000002,33.005462184873956,1.0
334,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],400169,Redevelopment of Linch Field,631,860.04,505.07,77,2025-03-31,2025-10-30,,0,0,0,1,,,0.8004278922345484,,213.0,213.0,1.0,229.03999999999996,36.297939778129944,1.0
335,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],400167,Redevelopment of Santhal Field [Onshore-Mehsana Asset],1163,1162.56,1156.9,94,2026-03-31,2026-03-31,,0,0,0,1,,,0.9947549441100603,,0.0,0.0,0.0,-0.44000000000005457,-0.03783319002580005,0.0
336,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],400087,Redevelopment of Sobhasan Complex,886,1286.67,765.43,73,2026-02-28,2026-02-28,,0,0,0,1,,,0.8639164785553047,,0.0,0.0,0.0,400.6700000000001,45.22234762979685,1.0
337,Oil & Gas,Ministry of Petroleum & Natural Gas,Bharat Petroleum Corporation Limited [BPCL],709790,Replacement and Extension of Jetty Pipelines [REJP] at KR,622,621.87,192.66,83,2026-03-31,2026-03-31,,0,0,0,1,,,0.3097427652733119,,0.0,0.0,0.0,-0.12999999999999545,-0.020900321543407627,0.0
338,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],709840,"Restoration of Gas Terminal, Phase-I [Part-A], Hazira",249,249.43,209.42,93,2025-02-10,2025-12-31,,0,0,0,1,,,0.8410441767068273,,324.0,324.0,1.0,0.4300000000000068,0.1726907630522116,1.0
339,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709781,Revamping / Augmentation of Facilities at Mathura Bitumen Plant,260,260.12,1.11,25,2027-06-30,2026-12-31,,1,0,0,1,,,0.00426923076923077,,-181.0,-181.0,0.0,0.12000000000000455,0.046153846153847905,1.0
340,Oil & Gas,Ministry of Petroleum & Natural Gas,Oil and Natural Gas Corporation Limited [ONGC],709845,"Revamping of SV Stations, Gas Terminal & Kribhco Terminal",837,837.34,205.78,49,2026-08-31,2026-08-31,,0,0,0,1,,,0.24585424133811232,,0.0,0.0,0.0,0.34000000000003183,0.04062126642772185,1.0
341,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,709774,Revamping/ Augmentation of facilities at existing port terminal at Mangalore,463,500.62,264.44,82,2025-12-31,2025-12-31,,0,0,0,1,,,0.5711447084233261,,0.0,0.0,0.0,37.620000000000005,8.125269978401729,1.0
342,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,617304,"Setting up of LPG Plant with Rail Unloading Facility at Hathua, Dist. Gopalganj, Bihar",340,340.15,88.08,24,2027-03-01,2027-03-01,,0,0,0,1,,,0.2590588235294118,,0.0,0.0,0.0,0.14999999999997726,0.04411764705881684,1.0
343,Oil & Gas,Ministry of Petroleum & Natural Gas,MinistryofPetroleumNaturalGas,709799,Setting up Polypropylene Unit at Kochi Refinery,4460,4460.0,255.64,12,2027-10-31,2027-10-31,,0,0,0,1,,,0.057318385650224214,,0.0,0.0,0.0,0.0,0.0,0.0
344,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum & Natural Gas,701350,Upgradation of Facilities of Numaligarh-Siliguri Product Pipeline [NSPL] for transportation of additional products from existing 1.72 MMTPA to 5.5 MMTPA,860,860.0,566.18,98,2024-12-20,2025-10-31,,0,0,0,1,,,0.6583488372093023,,315.0,315.0,1.0,0.0,0.0,0.0
345,Oil & Gas,Ministry of Petroleum & Natural Gas,Ministry of Petroleum and Natural Gas,616254,Visakh Raipur Pipeline Project,2212,2212.0,11.52,7,2027-09-10,2027-09-10,,0,0,0,1,,,0.005207956600361664,,0.0,0.0,0.0,0.0,0.0,0.0
346,Railways,Ministry of Coal,WR,400203,Dharamjaigarh-Korba,1686,,342.96,40,2026-12-31,2026-08-31,2018-05-22,1,1,0,0,3145.0,103.3180026281209,0.20341637010676156,0.387154213036566,-122.0,-122.0,0.0,,,
347,Railways,Ministry of Coal,Ministry of Coal,400416,Shivpur-Kathautia New Rail [BG] Line [49 km] [Package II of Tori-Shivpur-Kathautia line],1800,1799.64,1293.71,60,2025-06-30,,2018-02-27,0,0,1,0,2680.0,88.04204993429697,0.7187277777777777,0.681492537313433,,,,-0.35999999999989996,-0.019999999999994442,0.0
348,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,612834,3rd & 4th line between Sarla - Sason [8 km] [PB 73/2023-24/NR],252,,79.55,45,2025-12-28,,2023-04-19,0,1,1,0,984.0,32.32588699080158,0.31567460317460316,1.3920731707317073,,,,,,
349,Railways,Ministry of Railways,East Coast Railway [ECoR] - II,616697,3rd & 4th line between Vadlapudi -Gate Jn. cabin and Tie line between Gate Junction to Gangavaram port,154,,10.79,16,2026-06-30,,,0,1,1,1,,,0.07006493506493507,,,,,,,
350,Railways,Ministry of Railways,SECR,709819,3RD AND 4TH LINE - SARAGBUNDIA AND MADWARANI,177,177.0,0.0,0,2026-12-31,2026-12-31,,0,0,0,1,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
351,Railways,Ministry of Railways,South Central Railway [SCR] - II,617216,3rd Line between Gudur Renigunta 83.17 Km,877,,2.97,0,2027-03-31,,2024-10-03,0,1,1,0,909.0,29.86202365308804,0.00338654503990878,0.0,,,,,,
352,Railways,Ministry of Railways,Central Railway [CR] - II,705498,3rd Line Kalyan - Kasara [67.35 Kilometres],793,1432.0,894.16,50,2026-12-31,2026-12-31,2015-09-14,0,0,0,0,4126.0,135.5453350854139,1.1275662042875156,0.36888027144934565,0.0,0.0,0.0,639.0,80.58007566204287,1.0
353,Railways,Ministry of Railways,Central Railway [CR] - II,705506,3rd Line Manmad - Jalgaon [160 Kilometres],1035,1559.0,1692.0,97,2024-12-31,2025-08-31,2017-05-30,0,0,0,0,2772.0,91.06438896189225,1.6347826086956523,1.0651803751803752,243.0,243.0,1.0,524.0,50.6280193236715,1.0
354,Railways,Ministry of Railways,Central Railway [CR] - II,705502,3rd Line Wardha - Ballarshah [132 Kilometres],1385,1385.0,1102.48,77,2025-12-31,2026-02-28,2016-03-07,0,0,0,0,3586.0,117.80551905387647,0.796014440433213,0.6536196319018406,59.0,59.0,1.0,0.0,0.0,0.0
355,Railways,Ministry of Railways,Central Railway [CR] - II,705500,3rd Line Wardha - Sewagram - Nagpur,540,698.0,724.75,80,2025-12-31,2025-12-31,2015-09-04,0,0,0,0,3771.0,123.88304862023652,1.3421296296296297,0.6457703526915938,0.0,0.0,0.0,158.0,29.259259259259256,1.0
356,Railways,Ministry of Railways,SECR,709815,4TH LINE - BHATAPARA-HATHBAND [8.8 KM] [PB-72/NR/2022-23],177,177.03,0.0,0,2027-01-31,2027-12-31,,0,0,0,1,,,0.0,,334.0,334.0,1.0,0.030000000000001137,0.016949152542373523,1.0
357,Railways,Ministry of Railways,SECR,709816,4TH LINE - BHILAI-BHILAI NAGAR [8.8 KM] [PB-72/NR/2022-23],177,177.34,0.76,2,2027-02-28,2027-02-28,,0,0,0,1,,,0.004293785310734463,,0.0,0.0,0.0,0.3400000000000034,0.1920903954802279,1.0
358,Railways,Ministry of Railways,SECR,709817,4TH LINE - DADHAPARA-BELHA [9.2 KM] [PB-72/NR/2022-23],169,169.06,10.13,4,2026-11-30,2026-11-26,,1,0,0,1,,,0.05994082840236687,,-4.0,-4.0,0.0,0.060000000000002274,0.035502958579883,1.0
359,Railways,Ministry of Railways,Western Railway,612072,4th LINE BETWEEN BAREJADI NANDEJ-SANAND-AHMEDABAD BYPASS,962,961.67,132.63,16,2027-03-31,2027-03-27,2023-02-03,1,0,0,0,1517.0,49.83574244415243,0.13786902286902286,0.3210547132498352,-4.0,-4.0,0.0,-0.3300000000000409,-0.03430353430353856,0.0
360,Railways,Ministry of Railways,South East Central Railway [SECR] - II,612815,4th line between Nipania Bhatapara 14.4 Km,170,,0.0,0,2027-03-31,,,0,1,1,1,,,0.0,,,,,,,
361,Railways,Ministry of Railways,SECR,709818,4TH LINE RAJNANDGAON-DONGARHGARH [31.2 KM] [PB-72/NR/2022-23],328,328.34,48.02,25,2027-01-31,2027-01-31,,0,0,0,1,,,0.14640243902439026,,0.0,0.0,0.0,0.339999999999975,0.10365853658535823,1.0
362,Railways,Ministry of Railways,Central Railway [CR] - II,705505,4th Line Wardha - Nagpur [78.7 Kilometres],638,1137.0,969.0,80,2025-12-31,2026-02-28,2017-04-20,0,0,0,0,3177.0,104.36925098554534,1.5188087774294672,0.7665092854894554,59.0,59.0,1.0,499.0,78.21316614420063,1.0
363,Railways,Ministry of Railways,Western Railway [WR] - II,611937,Adraj Moti Vijapur 40 Kms,418,417.53,223.0,86,2026-05-31,2026-05-31,2022-05-01,0,0,0,0,1491.0,48.98160315374507,0.5334928229665071,1.7557612340710933,0.0,0.0,0.0,-0.4700000000000273,-0.11244019138756635,0.0
364,Railways,Ministry of Railways,CAO/C/NCR,705919,Agra Fort-Bandikui Doubling Line Project,1390,1390.0,123.0,25,2027-06-30,2027-06-27,2022-06-01,1,0,0,0,1855.0,60.939553219448094,0.08848920863309352,0.4102425876010782,-3.0,-3.0,0.0,0.0,0.0,0.0
365,Railways,Ministry of Railways,Northeast Frontier Railway [NFR],613788,AGTHORI KAMAKHYA SECTION WITH CONSTRUCTION OF NEW RAIL CUM-ROAD BRIDGE AT SARAIGHAT - 7.062KM,1474,,0.0,0,2029-12-31,,2024-02-19,0,1,1,0,2142.0,70.36793692509855,0.0,0.0,,,,,,
366,Railways,Ministry of Railways,Central Railways,705356,Ahmednagar - Beed - Parli - Vaijnath New Broad Gauge Line Railway Project [261.3 km],2539,4957.0,4725.34,92,2026-03-31,2026-03-31,1999-01-01,0,0,0,0,9951.0,326.9053876478318,1.8611027963765263,0.28142699226208423,0.0,0.0,0.0,2418.0,95.23434423001181,1.0
367,Railways,Ministry of Railways,North Western Railway [NWR],616843,AJMER- CHANDERIYA DOUBLING,1635,,59.51,5,2027-06-30,,2024-02-19,0,1,1,0,1227.0,40.30880420499343,0.03639755351681957,0.12404237978810106,,,,,,
368,Railways,Ministry of Railways,CAO/C/NCR,705774,Aligarh -Daud Khan Flyover Construction & 3rd Railway Line Project,758,779.49,315.37,55,2025-01-31,2027-03-31,2019-04-01,0,0,0,0,2132.0,70.03942181340341,0.41605540897097626,0.7852720450281427,789.0,789.0,1.0,21.49000000000001,2.8350923482849613,1.0
369,Railways,Ministry of Railways,North Central Railway,705918,Allahabad division - Aligarh - Harduaganj Flyover,1457,1457.0,50.0,8,2026-06-30,2027-03-31,2020-04-30,0,0,0,0,2252.0,73.98160315374507,0.03431708991077557,0.10813499111900533,274.0,274.0,1.0,0.0,0.0,0.0
370,Railways,Ministry of Railways,Construction NER,617252,Anandnagar - Ghugli via Maharajganj 50 km,958,,432.01,23,2028-03-21,,2023-10-25,0,1,1,0,1609.0,52.858081471747695,0.4509498956158664,0.43512740832815416,,,,,,
371,Railways,Ministry of Railways,East Central Railway [ECR] - II,705368,Araria Supaul New BG Line,1605,2514.0,1311.39,33,2024-03-31,2027-01-31,2018-06-29,0,0,0,0,2102.0,69.053876478318,0.8170654205607477,0.47788772597526163,1036.0,1036.0,1.0,909.0,56.63551401869159,1.0
372,Railways,Ministry of Railways,South Central Railway [SCR] - II,611751,AURANGABAD-ANKAI - DOUBLING PROJECT 98.25 Km,961,,0.0,0,2027-03-31,,2023-05-25,0,1,1,0,1406.0,46.1892247043364,0.0,0.0,,,,,,
373,Railways,Ministry of Railways,CAO/C/SER,616587,Badampahar-Kendujhargarh new line [82.06 km],1876,,0.0,0,2029-12-31,,,0,1,1,1,,,0.0,,,,,,,
374,Railways,Ministry of Railways,South Western Railway [SWR] - II,705495,Bagalkot-Kudachi New Railway Line [142 km],1378,1649.0,670.74,35,2027-03-31,2027-01-31,2021-11-18,1,0,0,0,1959.0,64.35611038107753,0.4867489114658926,0.5438489025012762,-59.0,-59.0,0.0,271.0,19.666182873730044,1.0
375,Railways,Ministry of Railways,CAO/C/ECoR,705767,Baghuapal Flyover Construction Project,258,258.0,0.83,0,2028-03-31,2028-03-31,2019-08-01,0,0,0,0,3165.0,103.97503285151116,0.0032170542635658913,0.0,0.0,0.0,0.0,0.0,0.0,0.0
376,Railways,Ministry of Railways,North Eastern Railway [NER],705863,Bahraich - Nanpara - Nepalganj Road Gauge Conversion,950,950.0,507.02,86,2025-07-31,2025-08-31,2020-07-01,0,0,0,0,1856.0,60.972404730617605,0.5337052631578947,1.4104741379310346,31.0,31.0,1.0,0.0,0.0,0.0
377,Railways,Ministry of Railways,North Eastern Railway [NER],400204,Bahraich-Shravasti-Balrampur-Siddharthnagar -Santkabir nagar,4940,4939.78,1217.13,8,2030-10-30,2030-10-31,2018-10-03,0,0,0,0,4410.0,144.87516425755584,0.24638259109311744,0.05521995464852608,1.0,1.0,1.0,-0.22000000000025466,-0.004453441295551714,0.0
